plateforme,nom_acheteur,annee,nb_marches,date
marches.maximilien.fr,Ville de Fresnes,2020,0,2020-08-31T18:31:44
marches.maximilien.fr,Ville de La Courneuve,2018,0,2020-08-31T18:31:45
marches.maximilien.fr,Ville de La Courneuve,2019,0,2020-08-31T18:31:46
marches.maximilien.fr,Ville de La Courneuve,2020,0,2020-08-31T18:31:47
marches.maximilien.fr,Ville de La Garenne-Colombes,2018,4,2020-08-31T18:31:48
marches.maximilien.fr,Ville de La Garenne-Colombes,2019,22,2020-08-31T18:31:49
marches.maximilien.fr,Ville de La Garenne-Colombes,2020,4,2020-08-31T18:31:50
marches.maximilien.fr,Ville de Lagny-sur-Marne,2018,0,2020-08-31T18:31:51
marches.maximilien.fr,Ville de Lagny-sur-Marne,2019,0,2020-08-31T18:31:51
marches.maximilien.fr,Ville de Lagny-sur-Marne,2020,0,2020-08-31T18:31:52
marches.maximilien.fr,Ville de Maisons Laffitte,2018,0,2020-08-31T18:31:53
marches.maximilien.fr,Ville de Maisons Laffitte,2019,0,2020-08-31T18:31:54
marches.maximilien.fr,Ville de Maisons Laffitte,2020,0,2020-08-31T18:31:55
marches.maximilien.fr,Ville de Meaux,2018,0,2020-08-31T18:31:56
marches.maximilien.fr,Ville de Meaux,2019,1,2020-08-31T18:31:57
marches.maximilien.fr,Ville de Meaux,2020,0,2020-08-31T18:31:58
marches.maximilien.fr,VILLE DE MELUN,2018,45,2020-08-31T18:31:59
marches.maximilien.fr,VILLE DE MELUN,2019,100,2020-08-31T18:32:00
marches.maximilien.fr,VILLE DE MELUN,2020,53,2020-08-31T18:32:02
marches.maximilien.fr,Ville de Meudon,2018,20,2020-08-31T18:32:03
marches.maximilien.fr,Ville de Meudon,2019,30,2020-08-31T18:32:08
marches.maximilien.fr,Ville de Meudon,2020,0,2020-08-31T18:32:09
marches.maximilien.fr,VILLE DE MONTIGNY LE BRETONNEUX,2018,10,2020-08-31T18:32:10
marches.maximilien.fr,VILLE DE MONTIGNY LE BRETONNEUX,2019,73,2020-08-31T18:32:11
marches.maximilien.fr,VILLE DE MONTIGNY LE BRETONNEUX,2020,34,2020-08-31T18:32:21
marches.maximilien.fr,Ville de Montreuil,2018,17,2020-08-31T18:32:22
marches.maximilien.fr,Ville de Montreuil,2019,66,2020-08-31T18:32:23
marches.maximilien.fr,Ville de Montreuil,2020,0,2020-08-31T18:32:25
marches.maximilien.fr,Ville de Nanteuil-Les-Meaux,2018,0,2020-08-31T18:32:26
marches.maximilien.fr,Ville de Nanteuil-Les-Meaux,2019,0,2020-08-31T18:32:27
marches.maximilien.fr,Ville de Nanteuil-Les-Meaux,2020,0,2020-08-31T18:32:28
marches.maximilien.fr,Ville de Neuilly-sur-Seine,2018,98,2020-08-31T18:32:29
marches.maximilien.fr,Ville de Neuilly-sur-Seine,2019,118,2020-08-31T18:32:31
marches.maximilien.fr,Ville de Neuilly-sur-Seine,2020,40,2020-08-31T18:32:32
marches.maximilien.fr,Ville de Paris - lien externe,2018,0,2020-08-31T18:32:34
marches.maximilien.fr,Ville de Paris - lien externe,2019,0,2020-08-31T18:32:35
marches.maximilien.fr,Ville de Paris - lien externe,2020,0,2020-08-31T18:32:36
marches.maximilien.fr,Ville de Pierrefitte-sur-Seine,2018,20,2020-08-31T18:32:37
marches.maximilien.fr,Ville de Pierrefitte-sur-Seine,2019,8,2020-08-31T18:32:38
marches.maximilien.fr,Ville de Pierrefitte-sur-Seine,2020,3,2020-08-31T18:32:39
marches.maximilien.fr,Ville de Pontoise,2018,0,2020-08-31T18:32:40
marches.maximilien.fr,Ville de Pontoise,2019,0,2020-08-31T18:32:41
marches.maximilien.fr,Ville de Pontoise,2020,0,2020-08-31T18:32:42
marches.maximilien.fr,Ville de Rueil-Malmaison,2018,3,2020-08-31T18:32:42
marches.maximilien.fr,Ville de Rueil-Malmaison,2019,33,2020-08-31T18:32:43
marches.maximilien.fr,Ville de Rueil-Malmaison,2020,0,2020-08-31T18:32:45
marches.maximilien.fr,Ville de Saint-Cloud,2018,4,2020-08-31T18:32:46
marches.maximilien.fr,Ville de Saint-Cloud,2019,47,2020-08-31T18:32:47
marches.maximilien.fr,Ville de Saint-Cloud,2020,0,2020-08-31T18:32:48
marches.maximilien.fr,Ville de Saint-Denis,2018,2,2020-08-31T18:32:49
marches.maximilien.fr,Ville de Saint-Denis,2019,25,2020-08-31T18:32:50
marches.maximilien.fr,Ville de Saint-Denis,2020,0,2020-08-31T18:32:51
marches.maximilien.fr,Ville de Saint-Ouen,2018,0,2020-08-31T18:32:52
marches.maximilien.fr,Ville de Saint-Ouen,2019,0,2020-08-31T18:32:53
marches.maximilien.fr,Ville de Saint-Ouen,2020,0,2020-08-31T18:32:54
marches.maximilien.fr,VILLE DE SAINT-OUEN L'AUMONE,2018,2,2020-08-31T18:32:55
marches.maximilien.fr,VILLE DE SAINT-OUEN L'AUMONE,2019,29,2020-08-31T18:32:56
marches.maximilien.fr,VILLE DE SAINT-OUEN L'AUMONE,2020,0,2020-08-31T18:32:57
marches.maximilien.fr,Ville de Sceaux,2018,2,2020-08-31T18:32:58
marches.maximilien.fr,Ville de Sceaux,2019,34,2020-08-31T18:32:59
marches.maximilien.fr,Ville de Sceaux,2020,0,2020-08-31T18:33:00
marches.maximilien.fr,Ville de Sevran,2018,8,2020-08-31T18:33:01
marches.maximilien.fr,Ville de Sevran,2019,55,2020-08-31T18:33:03
marches.maximilien.fr,Ville de Sevran,2020,44,2020-08-31T18:33:08
marches.maximilien.fr,Ville de Stains,2018,1,2020-08-31T18:33:10
marches.maximilien.fr,Ville de Stains,2019,10,2020-08-31T18:33:11
marches.maximilien.fr,Ville de Stains,2020,0,2020-08-31T18:33:12
marches.maximilien.fr,Ville de Vaucresson,2018,8,2020-08-31T18:33:13
marches.maximilien.fr,Ville de Vaucresson,2019,2,2020-08-31T18:33:14
marches.maximilien.fr,Ville de Vaucresson,2020,0,2020-08-31T18:33:15
marches.maximilien.fr,Ville de Vélizy-Villacoublay,2018,0,2020-08-31T18:33:16
marches.maximilien.fr,Ville de Vélizy-Villacoublay,2019,0,2020-08-31T18:33:16
marches.maximilien.fr,Ville de Vélizy-Villacoublay,2020,0,2020-08-31T18:33:17
marches.maximilien.fr,Ville de Villetaneuse,2018,0,2020-08-31T18:33:18
marches.maximilien.fr,Ville de Villetaneuse,2019,0,2020-08-31T18:33:19
marches.maximilien.fr,Ville de Villetaneuse,2020,0,2020-08-31T18:33:20
marches.maximilien.fr,Ville de Vincennes,2018,0,2020-08-31T18:33:21
marches.maximilien.fr,Ville de Vincennes,2019,59,2020-08-31T18:33:22
marches.maximilien.fr,Ville de Vincennes,2020,0,2020-08-31T18:33:28
marches.maximilien.fr,WIPSE,2018,0,2020-08-31T18:33:28
marches.maximilien.fr,WIPSE,2019,0,2020-08-31T18:33:29
marches.maximilien.fr,WIPSE,2020,0,2020-08-31T18:33:30
marches.maximilien.fr,YVELINES NUMERIQUES ,2018,0,2020-08-31T18:33:31
marches.maximilien.fr,YVELINES NUMERIQUES ,2019,0,2020-08-31T18:33:32
marches.maximilien.fr,YVELINES NUMERIQUES ,2020,0,2020-08-31T18:33:33
